Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group,Reliability x Accuracy,Reliability x Privacy,Reliability x Volitionality,Reliability x Outcome,Reliability x Cycle,Reliability x Disparity,Reliability x Group,Accuracy x Privacy,Accuracy x Volitionality,Accuracy x Outcome,Accuracy x Cycle,Accuracy x Disparity,Accuracy x Group,Privacy x Volitionality,Privacy x Outcome,Privacy x Cycle,Privacy x Disparity,Privacy x Group,Volitionality x Outcome,Volitionality x Cycle,Volitionality x Disparity,Volitionality x Group,Outcome x Cycle,Outcome x Disparity,Outcome x Group,Cycle x Disparity,Cycle x Group,Disparity x Group
Cross Test CPS,0.787185354691,NA,0.0261051221501,0.533804142634,0.0196099831881,0.0703180687947,0.333617961338,-0.0340759698103,-0.14874199697,0.022847648734,-0.00567472197061,0.00885622138705,0.00371890791749,0.0174931365818,-0.0326186367203,-0.00612766839092,0.0162041434047,-0.00686827631564,0.00698755214882,-0.0603850027441,0.0576012259596,0.0167967463753,-0.0359113227926,0.0159501940677,0.0118259851953,0.0043587461019,-0.00541872166505,0.00988993823744,0.0108227992171,0.00993869364068,0.00654520672246,-0.00561709910725,-0.0277051111241,-0.0225543595338,0.026198702384,-0.0166933868087,0.0272809977891,-0.0264516641743
Cross Test CPS,0.786041189931,NA,,0.541190723372,0.0248459624308,0.0726345206126,0.34640020764,-0.0598326210615,-0.153207399881,0.0354443248061,,,,,,,,-0.00220753201985,0.00883461116918,-0.0529079144486,0.0432460628094,0.0124035767668,-0.0266254568427,0.015280069505,0.0100702383021,0.00773573557248,-0.00558728455958,0.00849732649821,0.0102828130808,0.0117734793957,0.00633516533936,-0.0060001796917,-0.0278841330142,-0.0213634750453,0.0245595395729,-0.0144148182714,0.0260961564564,-0.0262421172488
Cross Test CPS,0.744851258581,NA,0.276697699485,,0.0621591832412,0.0968091514589,0.445120096379,-0.0840497768171,-0.194134677102,0.0388469858017,,0.00834486986287,0.00327232820878,-0.00665889928511,-0.00535157710841,-0.0054316592608,0.00273598348305,,,,,,,0.0146731576621,0.0120986699902,0.0139023903492,-0.0126907794016,0.0207254298575,0.0215440519249,0.00712766441731,0.0116574424771,0.0019628697637,-0.00877412475488,-0.0110436197455,0.0112794751088,-0.0275564358739,0.0270329556383,-0.0303216070824
Cross Test CPS,0.786041189931,NA,0.0241167891097,0.537055761666,,0.0733411775736,0.332646585367,-0.0312854893545,-0.150308183729,0.0280832717013,-0.00265412193894,,0.0022713764463,0.0174078248622,-0.0309655579727,-0.00445620330629,0.0148559010019,,0.0102096541682,-0.0592270083851,0.0587078152226,0.0183043816744,-0.034760054937,,,,,,0.012849587448,0.0142140462756,0.00623257263232,-0.00268929568867,-0.024766705852,-0.0221674324514,0.0278502376065,-0.0164789865104,0.0308162258033,-0.0278781736672
Cross Test CPS,0.783752860412,NA,0.0253547097747,0.542981416771,0.0276896412309,,0.341689263169,-0.0333317918779,-0.156213030053,0.0326490455287,-0.00498899700228,0.0122998311878,,0.0164433185886,-0.0311151069776,-0.00950305566076,0.0171883884349,-0.00280677616045,,-0.0572659122769,0.0610772714292,0.0193787458859,-0.0323445938349,,0.0138051179678,0.00819306542005,-0.00558851458409,0.0147759697793,,,,,-0.0237641085292,-0.0276367907105,0.0297597899881,-0.0172891633269,0.026112433378,-0.0255558196287
Cross Test CPS,0.775743707094,NA,0.0186639656745,0.630609762815,0.0196826224137,0.102536429915,,0.0617868989274,-0.129383347416,0.0272514228683,-0.00744333208022,0.0160326688845,-0.00383236706485,,-0.022493160366,0.000263398978489,0.0150873109229,-0.00686989246616,0.01030168091,,0.0256800361844,0.00950489350193,-0.0305144970518,0.0135478230598,,0.00544145549417,-0.000125924871015,0.0112236428805,,0.0127588620458,0.00388624266789,-0.00256941488826,,,,-0.036737150758,0.0423395900793,-0.0223557033195
Cross Test CPS,0.789473684211,NA,0.0200960835419,0.546716138131,0.0195251862754,0.069741616983,0.318119247115,,-0.17151723453,0.0286172198006,-0.00907200262886,0.00745021639178,0.00556261500398,0.0125378816131,,-0.0130228658455,0.00692306140009,-0.00487744441563,0.00268465007686,-0.0444215000984,,0.0424532066791,-0.0322590166766,0.0170604701137,0.0112700066642,,-0.00490981810034,0.0120567637938,0.0145606069019,,0.00963506108888,-0.00211749043121,,-0.0387851232495,0.0278873531928,,,-0.0194086540549
Cross Test CPS,0.778032036613,NA,0.0189017888149,0.550138996061,0.0157211186323,0.0795070010026,0.32697079922,-0.0886083555989,,-0.0473977233546,-0.00899002865881,0.00938251866172,0.00719561149269,0.0149844841373,-0.0338815034091,,0.0107103201511,-0.00625284719866,0.00181668158667,-0.0614155419105,0.066258078208,,-0.0260295499674,0.0171132329189,0.00778327541941,6.21380692737e-05,,0.0114326801033,0.0128264081844,0.0120287431029,,-0.00131052702149,-0.037947650187,,0.0115279913175,,0.0041425219893,
Cross Test CPS,0.782608695652,NA,0.0205881049657,0.540486616317,0.0197415394607,0.0734866333839,0.331905275303,-0.0294065747916,-0.136328938653,,-0.0092841892769,0.0104035688059,0.00513801691776,0.0195456575925,-0.0295486301216,0.00421017523373,,-0.00820164404192,0.00380592428825,-0.0631449299304,0.0540401887255,-0.00454779631211,,0.0166632083637,0.0134313202871,0.00745706583725,-0.00216071867474,,0.0126027323645,0.00905681326672,0.00423889902477,,-0.0257594863008,-0.00756521263007,,-0.00688220045151,,
Cross Test CPS,0.768878718535,NA,-0.00273260439544,0.680293482968,,,,,,,-0.00947477151946,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.700228832952,NA,0.353034232872,,0.0851510116214,,,,,,,0.0258978460933,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.705949656751,NA,0.343217062197,,,0.178434704372,,,,,,,0.000622772699457,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.743707093822,NA,0.300363991381,,,,0.403934302829,,,,,,,-0.00654434568295,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.702517162471,NA,0.340777252685,,,,,-0.0176591489694,,,,,,,0.0117260051668,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.660183066362,NA,0.335351389291,,,,,,-0.107200456857,,,,,,,0.0124976367543,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.702517162471,NA,0.345369561952,,,,,,,-0.00615829916478,,,,,,,0.00109926625694,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.768878718535,NA,-0.00273260439544,0.680293482968,,,,,,,-0.00947477151946,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.760869565217,NA,,0.661947448092,0.0478080915214,,,,,,,,,,,,,0.0091302771556,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.773455377574,NA,,0.651099347986,,0.117866708129,,,,,,,,,,,,,0.00632852324848,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.773455377574,NA,,0.59515017971,,,0.286017178182,,,,,,,,,,,,,-0.0235436672953,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.768878718535,NA,,0.66056166039,,,,0.000918335289416,,,,,,,,,,,,,0.0271625840014,,,,,,,,,,,,,,,,,
Cross Test CPS,0.765446224256,NA,,0.657003215409,,,,,-0.0710082706587,,,,,,,,,,,,,0.02075564486,,,,,,,,,,,,,,,,
Cross Test CPS,0.768878718535,NA,,0.66768638566,,,,,,-0.00663884395116,,,,,,,,,,,,,0.00309251591852,,,,,,,,,,,,,,,
Cross Test CPS,0.700228832952,NA,0.353034232872,,0.0851510116214,,,,,,,0.0258978460933,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.760869565217,NA,,0.661947448092,0.0478080915214,,,,,,,,,,,,,0.0091302771556,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.677345537757,NA,,,0.051497069575,0.168739803589,,,,,,,,,,,,,,,,,,0.028897357342,,,,,,,,,,,,,,
Cross Test CPS,0.734553775744,NA,,,0.0214155088979,,0.418402144834,,,,,,,,,,,,,,,,,,0.0271994735415,,,,,,,,,,,,,
Cross Test CPS,0.693363844394,NA,,,0.101998411726,,,-0.0688637034682,,,,,,,,,,,,,,,,,,0.0350637566757,,,,,,,,,,,,
Cross Test CPS,0.703661327231,NA,,,0.124165796553,,,,-0.147505310948,,,,,,,,,,,,,,,,,,0.0284878712024,,,,,,,,,,,
Cross Test CPS,0.704805491991,NA,,,0.0974875495518,,,,,-0.0370919329542,,,,,,,,,,,,,,,,,,0.0454415538798,,,,,,,,,,
Cross Test CPS,0.705949656751,NA,0.343217062197,,,0.178434704372,,,,,,,0.000622772699457,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.773455377574,NA,,0.651099347986,,0.117866708129,,,,,,,,,,,,,0.00632852324848,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.677345537757,NA,,,0.051497069575,0.168739803589,,,,,,,,,,,,,,,,,,0.028897357342,,,,,,,,,,,,,,
Cross Test CPS,0.731121281465,NA,,,,0.115932150204,0.402093652063,,,,,,,,,,,,,,,,,,,,,,0.0324128300209,,,,,,,,,
Cross Test CPS,0.712814645309,NA,,,,0.17536742674,,-0.0615600229208,,,,,,,,,,,,,,,,,,,,,,0.0451105813178,,,,,,,,
Cross Test CPS,0.727688787185,NA,,,,0.177776579663,,,-0.125045461352,,,,,,,,,,,,,,,,,,,,,,0.0397179892139,,,,,,,
Cross Test CPS,0.720823798627,NA,,,,0.182429320871,,,,-0.039194633646,,,,,,,,,,,,,,,,,,,,,,0.0373987781017,,,,,,
Cross Test CPS,0.743707093822,NA,0.300363991381,,,,0.403934302829,,,,,,,-0.00654434568295,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.773455377574,NA,,0.59515017971,,,0.286017178182,,,,,,,,,,,,,-0.0235436672953,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.734553775744,NA,,,0.0214155088979,,0.418402144834,,,,,,,,,,,,,,,,,,0.0271994735415,,,,,,,,,,,,,
Cross Test CPS,0.731121281465,NA,,,,0.115932150204,0.402093652063,,,,,,,,,,,,,,,,,,,,,,0.0324128300209,,,,,,,,,
Cross Test CPS,0.729977116705,NA,,,,,0.492262358732,-0.196406217524,,,,,,,,,,,,,,,,,,,,,,,,,0.0106285024758,,,,,
Cross Test CPS,0.732265446224,NA,,,,,0.484014940675,,-0.224597090177,,,,,,,,,,,,,,,,,,,,,,,,,0.00858347493254,,,,
Cross Test CPS,0.735697940503,NA,,,,,0.447643815499,,,-0.102999149346,,,,,,,,,,,,,,,,,,,,,,,,,0.0155837896819,,,
Cross Test CPS,0.702517162471,NA,0.340777252685,,,,,-0.0176591489694,,,,,,,0.0117260051668,,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.768878718535,NA,,0.66056166039,,,,0.000918335289416,,,,,,,,,,,,,0.0271625840014,,,,,,,,,,,,,,,,,
Cross Test CPS,0.693363844394,NA,,,0.101998411726,,,-0.0688637034682,,,,,,,,,,,,,,,,,,0.0350637566757,,,,,,,,,,,,
Cross Test CPS,0.712814645309,NA,,,,0.17536742674,,-0.0615600229208,,,,,,,,,,,,,,,,,,,,,,0.0451105813178,,,,,,,,
Cross Test CPS,0.729977116705,NA,,,,,0.492262358732,-0.196406217524,,,,,,,,,,,,,,,,,,,,,,,,,0.0106285024758,,,,,
Cross Test CPS,0.699084668192,NA,,,,,,0.0631351463089,-0.145366042037,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00352996177817,,
Cross Test CPS,0.694508009153,NA,,,,,,-0.0321953812369,,-0.000267861174689,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231477366584,
Cross Test CPS,0.660183066362,NA,0.335351389291,,,,,,-0.107200456857,,,,,,,0.0124976367543,,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.765446224256,NA,,0.657003215409,,,,,-0.0710082706587,,,,,,,,,,,,,0.02075564486,,,,,,,,,,,,,,,,
Cross Test CPS,0.703661327231,NA,,,0.124165796553,,,,-0.147505310948,,,,,,,,,,,,,,,,,,0.0284878712024,,,,,,,,,,,
Cross Test CPS,0.727688787185,NA,,,,0.177776579663,,,-0.125045461352,,,,,,,,,,,,,,,,,,,,,,0.0397179892139,,,,,,,
Cross Test CPS,0.732265446224,NA,,,,,0.484014940675,,-0.224597090177,,,,,,,,,,,,,,,,,,,,,,,,,0.00858347493254,,,,
Cross Test CPS,0.699084668192,NA,,,,,,0.0631351463089,-0.145366042037,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00352996177817,,
Cross Test CPS,0.691075514874,NA,,,,,,,-0.196363228602,0.126574860301,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00516090522596
Cross Test CPS,0.702517162471,NA,0.345369561952,,,,,,,-0.00615829916478,,,,,,,0.00109926625694,,,,,,,,,,,,,,,,,,,,,
Cross Test CPS,0.768878718535,NA,,0.66768638566,,,,,,-0.00663884395116,,,,,,,,,,,,,0.00309251591852,,,,,,,,,,,,,,,
Cross Test CPS,0.704805491991,NA,,,0.0974875495518,,,,,-0.0370919329542,,,,,,,,,,,,,,,,,,0.0454415538798,,,,,,,,,,
Cross Test CPS,0.720823798627,NA,,,,0.182429320871,,,,-0.039194633646,,,,,,,,,,,,,,,,,,,,,,0.0373987781017,,,,,,
Cross Test CPS,0.735697940503,NA,,,,,0.447643815499,,,-0.102999149346,,,,,,,,,,,,,,,,,,,,,,,,,0.0155837896819,,,
Cross Test CPS,0.694508009153,NA,,,,,,-0.0321953812369,,-0.000267861174689,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231477366584,
Cross Test CPS,0.691075514874,NA,,,,,,,-0.196363228602,0.126574860301,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00516090522596
Cross Test Hos,0.793939393939,NA,0.00506297895736,0.555675493625,0.0196470844852,0.0672731417409,0.291678737062,-0.0311275508632,-0.108825305393,-0.00406295549004,-0.00403004592452,0.00959934829123,0.0101667714899,0.0196463806301,-0.0310558419832,0.0066249736147,0.0011808240595,-0.0119251851925,0.0170704055354,-0.0574980302723,0.0574148523633,0.0193621704927,-0.0397870238576,0.0278816136948,0.00721407808776,-0.00198007681537,0.00412570627702,0.00375406357398,0.0121268707809,0.00365387733998,-0.00288600462047,0.0123334728848,-0.0340699293149,-0.00462625960653,0.0248262618195,-0.0331807445783,0.038012683509,-0.0346464735829
Cross Test Hos,0.798484848485,NA,,0.554670416386,0.0279975336735,0.075921740814,0.306424770191,-0.0543067121285,-0.103268712551,-0.00421780706911,,,,,,,,-0.0073109690966,0.0215969393614,-0.0486634074025,0.0443510744249,0.0215151809945,-0.0385529496315,0.0258390991933,0.00447383913932,0.00244154639994,0.00370185158624,0.00355518694271,0.0117520477871,0.00462257941707,-0.00252814568984,0.0125011450666,-0.0336200911528,-0.0037556192502,0.0245428275972,-0.0337212279655,0.0379255144051,-0.0353631049234
Cross Test Hos,0.751515151515,NA,0.261191982759,,0.0656453255806,0.094356242741,0.424842408088,-0.0889679444255,-0.159035740518,0.0121364756108,,0.00650078748542,0.018399254262,-0.0034830231717,-0.00261094747509,0.0100813226476,-0.0139922885326,,,,,,,0.0192976875543,0.00273108179945,0.012289429033,-0.00524083271786,0.0173282862216,0.0206806245459,0.00149974768064,0.00829861060541,0.0140729127263,-0.0181830973562,0.0116582321029,0.0124763150142,-0.0452608621015,0.034985163348,-0.0383321662996
Cross Test Hos,0.790909090909,NA,0.00577801593886,0.55373867893,,0.0730405891408,0.290151749044,-0.0300149930177,-0.108844067024,0.00205133505623,4.20931068827e-05,,0.00411217720702,0.0212752872354,-0.0281781220783,0.00674412010904,0.00144328929106,,0.0216190789619,-0.0569704962336,0.0562782826341,0.0205735123363,-0.0376841904686,,,,,,0.0140578196642,0.00992211211078,-0.00215462128218,0.0169407767847,-0.0310971788984,-0.00400955715376,0.0250014762516,-0.0317242775105,0.0397671392384,-0.0353687515822
Cross Test Hos,0.786363636364,NA,0.00930788220072,0.558577403624,0.0271616803792,,0.300277429851,-0.0325771329016,-0.116269587295,0.00979183982739,0.000239354286656,0.0143264883232,,0.0228185627888,-0.0269227429917,0.000510109600935,0.00186873571386,-0.00557133685362,,-0.0524370538546,0.0600068104292,0.0197088062709,-0.0309304155588,,0.01331799441,0.0011128836658,-0.000933217167699,0.0167791192331,,,,,-0.0285905801648,-0.0100051134432,0.0295791329137,-0.0302431683027,0.0369375845461,-0.0366649956959
Cross Test Hos,0.786363636364,NA,-0.0044465463029,0.642708517472,0.0232077508437,0.102397596646,,0.0476579096942,-0.0847190745068,-0.00561215664174,-0.00247706113897,0.0137247916296,0.00839226513886,,-0.0210479933714,0.00819102263072,-1.8868841445e-05,-0.0137599316979,0.0181619553919,,0.0244768996321,0.0213186665284,-0.0327787774342,0.0278659049948,,-0.000668808053465,0.0118688514658,-0.00300908482541,,0.00285689760791,-0.00427726781223,0.0176836034781,,,,-0.0535618163649,0.0564557136683,-0.0308060109177
Cross Test Hos,0.79696969697,NA,-0.00307961834827,0.570806714126,0.0193184706673,0.0666937135806,0.275747669236,,-0.139998789772,0.0110319560942,-0.00848670809013,0.0097853609601,0.0114875636302,0.0158851181835,,-0.00167903994813,-0.00671073661963,-0.00958523854309,0.0132315822342,-0.0438517871016,,0.0503916249605,-0.0393007799665,0.0265599238099,0.00412237265956,,-0.000823721565448,0.00767269116458,0.0139857651425,,-0.000848961247461,0.0134307054266,,-0.0293815303137,0.030578551067,,,-0.0287320603912
Cross Test Hos,0.798484848485,NA,-0.00152701050809,0.568492099981,0.0168885163907,0.0729644387424,0.291375050059,-0.0792739090606,,-0.0543913869025,-0.0104622651967,0.0121345900343,0.0128043487882,0.0200902083845,-0.0270530673628,,0.000517257226501,-0.0136209939889,0.0125786711513,-0.0619620963574,0.0714183083922,,-0.0275100311907,0.0284192561979,0.00790737883918,-0.00405484611332,,0.00713690421421,0.0119652712885,0.00234283816074,,0.0136175037485,-0.0407326895691,,0.0200295651194,,-0.00106603995705,
Cross Test Hos,0.798484848485,NA,0.00178797742501,0.558885660956,0.0190994115424,0.0700762026201,0.292168948976,-0.030371666485,-0.111404136413,,-0.00838411510744,0.0132083597997,0.0107877002238,0.0219417877679,-0.0279137338839,0.00428803493354,,-0.01542884126,0.0139948607377,-0.0610620045831,0.0568619087444,-0.00463844911364,,0.0269118047595,0.0104733986855,-0.00114183665466,0.0046474778523,,0.0124780851888,0.00336393232316,0.00673798883154,,-0.032607085177,0.00829824852377,,-0.0180629425924,,
Cross Test Hos,0.765151515152,NA,-0.0207918600235,0.693943872401,,,,,,,-0.000423832094975,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.721212121212,NA,0.330549621654,,0.0965056792691,,,,,,,0.02996518463,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.672727272727,NA,0.312440097712,,,0.1855458034,,,,,,,0.0253098539288,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.751515151515,NA,0.27303164735,,,,0.393847488013,,,,,,,0.00762202460447,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.715151515152,NA,0.312826065423,,,,,-0.0240009074696,,,,,,,0.0230788466286,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.733333333333,NA,0.317023728328,,,,,,-0.0979508582188,,,,,,,0.0167352994107,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.715151515152,NA,0.325153658107,,,,,,,-0.0144227536816,,,,,,,0.00165249730855,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.765151515152,NA,-0.0207918600235,0.693943872401,,,,,,,-0.000423832094975,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.775757575758,NA,,0.675196247294,0.057083405046,,,,,,,,,,,,,0.00841494489675,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.787878787879,NA,,0.656574434805,,0.130460958667,,,,,,,,,,,,,0.0172916719729,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.781818181818,NA,,0.606702122599,,,0.26659923398,,,,,,,,,,,,,-0.0220337228258,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.772727272727,NA,,0.666670731615,,,,0.00129156117327,,,,,,,,,,,,,0.0357002941279,,,,,,,,,,,,,,,,,
Cross Test Hos,0.789393939394,NA,,0.667675774527,,,,,-0.0594824809282,,,,,,,,,,,,,0.0301782361962,,,,,,,,,,,,,,,,
Cross Test Hos,0.780303030303,NA,,0.680058032386,,,,,,-0.0180134931456,,,,,,,,,,,,,0.011408472242,,,,,,,,,,,,,,,
Cross Test Hos,0.721212121212,NA,0.330549621654,,0.0965056792691,,,,,,,0.02996518463,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.775757575758,NA,,0.675196247294,0.057083405046,,,,,,,,,,,,,0.00841494489675,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.586363636364,NA,,,0.0567204900635,0.209706276405,,,,,,,,,,,,,,,,,,0.0367510195354,,,,,,,,,,,,,,
Cross Test Hos,0.742424242424,NA,,,0.0295203427012,,0.420896942391,,,,,,,,,,,,,,,,,,0.0262152726551,,,,,,,,,,,,,
Cross Test Hos,0.698484848485,NA,,,0.108496815677,,,-0.0539073094899,,,,,,,,,,,,,,,,,,0.0361570112992,,,,,,,,,,,,
Cross Test Hos,0.716666666667,NA,,,0.134397953975,,,,-0.127648628738,,,,,,,,,,,,,,,,,,0.03171975366,,,,,,,,,,,
Cross Test Hos,0.69696969697,NA,,,0.106186089619,,,,,-0.0392811459111,,,,,,,,,,,,,,,,,,0.0501841752265,,,,,,,,,,
Cross Test Hos,0.672727272727,NA,0.312440097712,,,0.1855458034,,,,,,,0.0253098539288,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.787878787879,NA,,0.656574434805,,0.130460958667,,,,,,,,,,,,,0.0172916719729,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.586363636364,NA,,,0.0567204900635,0.209706276405,,,,,,,,,,,,,,,,,,0.0367510195354,,,,,,,,,,,,,,
Cross Test Hos,0.731818181818,NA,,,,0.139619321785,0.396579327974,,,,,,,,,,,,,,,,,,,,,,0.0336428817423,,,,,,,,,
Cross Test Hos,0.668181818182,NA,,,,0.208824878346,,-0.0461105739305,,,,,,,,,,,,,,,,,,,,,,0.042746957399,,,,,,,,
Cross Test Hos,0.690909090909,NA,,,,0.212203973825,,,-0.102187848309,,,,,,,,,,,,,,,,,,,,,,0.0436933696929,,,,,,,
Cross Test Hos,0.642424242424,NA,,,,0.214873820754,,,,-0.0412461872063,,,,,,,,,,,,,,,,,,,,,,0.0502220840761,,,,,,
Cross Test Hos,0.751515151515,NA,0.27303164735,,,,0.393847488013,,,,,,,0.00762202460447,,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.781818181818,NA,,0.606702122599,,,0.26659923398,,,,,,,,,,,,,-0.0220337228258,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.742424242424,NA,,,0.0295203427012,,0.420896942391,,,,,,,,,,,,,,,,,,0.0262152726551,,,,,,,,,,,,,
Cross Test Hos,0.731818181818,NA,,,,0.139619321785,0.396579327974,,,,,,,,,,,,,,,,,,,,,,0.0336428817423,,,,,,,,,
Cross Test Hos,0.751515151515,NA,,,,,0.483252133501,-0.169906573404,,,,,,,,,,,,,,,,,,,,,,,,,0.0108926702999,,,,,
Cross Test Hos,0.762121212121,NA,,,,,0.472308410064,,-0.194306238068,,,,,,,,,,,,,,,,,,,,,,,,,0.0210817383783,,,,
Cross Test Hos,0.742424242424,NA,,,,,0.445906035385,,,-0.103165556773,,,,,,,,,,,,,,,,,,,,,,,,,0.0288647791251,,,
Cross Test Hos,0.715151515152,NA,0.312826065423,,,,,-0.0240009074696,,,,,,,0.0230788466286,,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.772727272727,NA,,0.666670731615,,,,0.00129156117327,,,,,,,,,,,,,0.0357002941279,,,,,,,,,,,,,,,,,
Cross Test Hos,0.698484848485,NA,,,0.108496815677,,,-0.0539073094899,,,,,,,,,,,,,,,,,,0.0361570112992,,,,,,,,,,,,
Cross Test Hos,0.668181818182,NA,,,,0.208824878346,,-0.0461105739305,,,,,,,,,,,,,,,,,,,,,,0.042746957399,,,,,,,,
Cross Test Hos,0.751515151515,NA,,,,,0.483252133501,-0.169906573404,,,,,,,,,,,,,,,,,,,,,,,,,0.0108926702999,,,,,
Cross Test Hos,0.695454545455,NA,,,,,,0.0739252319225,-0.117873362143,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012652866689,,
Cross Test Hos,0.695454545455,NA,,,,,,-0.0114390740971,,-0.00802863421528,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0241422251725,
Cross Test Hos,0.733333333333,NA,0.317023728328,,,,,,-0.0979508582188,,,,,,,0.0167352994107,,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.789393939394,NA,,0.667675774527,,,,,-0.0594824809282,,,,,,,,,,,,,0.0301782361962,,,,,,,,,,,,,,,,
Cross Test Hos,0.716666666667,NA,,,0.134397953975,,,,-0.127648628738,,,,,,,,,,,,,,,,,,0.03171975366,,,,,,,,,,,
Cross Test Hos,0.690909090909,NA,,,,0.212203973825,,,-0.102187848309,,,,,,,,,,,,,,,,,,,,,,0.0436933696929,,,,,,,
Cross Test Hos,0.762121212121,NA,,,,,0.472308410064,,-0.194306238068,,,,,,,,,,,,,,,,,,,,,,,,,0.0210817383783,,,,
Cross Test Hos,0.695454545455,NA,,,,,,0.0739252319225,-0.117873362143,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012652866689,,
Cross Test Hos,0.712121212121,NA,,,,,,,-0.161095549926,0.113885013988,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000584150973924
Cross Test Hos,0.715151515152,NA,0.325153658107,,,,,,,-0.0144227536816,,,,,,,0.00165249730855,,,,,,,,,,,,,,,,,,,,,
Cross Test Hos,0.780303030303,NA,,0.680058032386,,,,,,-0.0180134931456,,,,,,,,,,,,,0.011408472242,,,,,,,,,,,,,,,
Cross Test Hos,0.69696969697,NA,,,0.106186089619,,,,,-0.0392811459111,,,,,,,,,,,,,,,,,,0.0501841752265,,,,,,,,,,
Cross Test Hos,0.642424242424,NA,,,,0.214873820754,,,,-0.0412461872063,,,,,,,,,,,,,,,,,,,,,,0.0502220840761,,,,,,
Cross Test Hos,0.742424242424,NA,,,,,0.445906035385,,,-0.103165556773,,,,,,,,,,,,,,,,,,,,,,,,,0.0288647791251,,,
Cross Test Hos,0.695454545455,NA,,,,,,-0.0114390740971,,-0.00802863421528,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0241422251725,
Cross Test Hos,0.712121212121,NA,,,,,,,-0.161095549926,0.113885013988,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000584150973924
Cross Test Loan,0.841251448436,NA,0.0132446074792,0.529185025442,0.0413475342249,0.043732015696,0.290538952577,-0.039369885661,-0.134181843659,0.0156147846875,-0.000959932415924,0.0247085384507,0.011109751408,0.0139835742905,-0.00928641641843,-0.0182659137961,0.0106124482712,-0.0180694716712,-0.001976107517,-0.0579028000369,0.0674593741841,0.0165823412259,-0.0312902285618,0.00820015730726,0.0177060724842,0.00102431266685,-0.0228376150301,0.0169139364964,0.00364562918443,0.0293226147116,0.00283714814541,-0.00760019351329,-0.0390164302198,-0.0128299018143,0.0275557361831,0.00147717398467,0.00137341965156,-0.0183652759971
