Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group
Within Loan,0.842561484919,0.000404522626375,,0.219346908264,-0.00970697322112,0.00636635221545,0.155544348671,-0.0375826166542,-0.0617025542271,0.00988587343693
Within Loan,0.803779582367,0.000449951937277,0.0643200034142,,0.0240996703095,0.0349860899379,0.238379378375,-0.0342957746781,-0.0888937210111,0.00176638806674
Within Loan,0.84149187935,0.000416036283978,-0.0324558160027,0.229209810602,,0.00309795379332,0.157735228554,-0.040676041836,-0.0601171378122,0.0077907645228
Within Loan,0.840856148492,0.000421397740648,-0.03575137461,0.233850402807,-0.0134132069716,,0.159502379382,-0.0381933356678,-0.0602027675291,0.0108633269957
Within Loan,0.832501160093,0.000414756078683,-0.0224674714824,0.289568325839,-0.0119675786237,0.0311505291986,,0.00456057695356,-0.0632314720859,0.0263534791009
Within Loan,0.840106728538,0.000401992648022,-0.0346015877657,0.231928705481,-0.0177509181375,0.00351447918204,0.14912769202,,-0.076214454715,0.00671132341872
Within Loan,0.839658932715,0.000411720451549,-0.039009287632,0.236885181865,-0.0165689458385,0.0121541904062,0.158637742058,-0.0590574860055,,-0.0197393182546
Within Loan,0.841781902552,0.00041824929859,-0.0356790093165,0.232580913995,-0.0134378070386,0.00646372527347,0.159245637631,-0.0377337774593,-0.0524858559328,
Within Loan,0.744633410673,0.000528375559285,0.153287771397,,,,,,,
Within Loan,0.83573549884,0.000392089084567,,0.291201604537,,,,,,
Within Loan,0.728972157773,0.000475190650182,,,0.0352898477906,,,,,
Within Loan,0.739554524362,0.000615688753559,,,,0.128865546004,,,,
Within Loan,0.793283062645,0.000419451172053,,,,,0.240017850894,,,
Within Loan,0.727897911833,0.000473382982256,,,,,,-0.000960556398788,,
Within Loan,0.729109048724,0.000490949621806,,,,,,,-0.063721975102,
Within Loan,0.728600928074,0.0004889742918,,,,,,,,-0.0115385118948
Within Ins,0.736867052023,0.000594479742597,0.0193543656903,0.204767795866,0.0328060655407,0.0438780284776,0.147431693331,-0.05079546886,-0.0523977107233,0.0413908794628
Within Ins,0.739251445087,0.000562812277283,,0.214601143498,0.0309133857376,0.0451724681086,0.146184731755,-0.0536082419827,-0.0508329178531,0.0422583603736
Within Ins,0.693583815029,0.000580183130845,0.113601590378,,0.0680513884241,0.0396606745517,0.210702318727,-0.0805457097113,-0.0790615600222,0.0602815300415
Within Ins,0.738315028902,0.000581410802558,0.0124202903009,0.214529696626,,0.0494334189105,0.146925837764,-0.0430401052442,-0.0501532478469,0.0413949927324
Within Ins,0.744690751445,0.000546611187199,0.0251297366673,0.203660025768,0.0413359641847,,0.148320215434,-0.047975109908,-0.0552149150391,0.0438164918673
Within Ins,0.720919075145,0.000546448442059,0.0142530451633,0.260163082379,0.0329712388519,0.0454483300625,,-0.00580868027887,-0.0142407317584,0.0318520927829
Within Ins,0.733916184971,0.000547034319604,0.0241317108922,0.211015582905,0.0246699175016,0.0420618180962,0.133526512389,,-0.0702771908517,0.0374834136481
Within Ins,0.743638728324,0.00055487157732,0.0211172839452,0.210543645297,0.0317155407288,0.0469642151773,0.136904826167,-0.0688746403334,,0.0194978730922
Within Ins,0.742765895954,0.000555288776693,0.0207589354292,0.209708299371,0.0329352092489,0.0455120242431,0.14426632409,-0.045734446919,-0.0290344935747,
